"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Kazajstán","KAZ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","553555","564617","573990","582758","592390","603932","620643","638262","656061","672570","687086","710646","729523","745700","762128","780053","806035","833410","858856","877293","886538","891489","889074","882697","877092","874948","882908","891908","903988","930006","957937","1004352","1055290","1102110","1128915","1134149","1123671","1091919","1049798","1022687","1015831","1047895","1090856","1133013","1159400","1162890","1163751","1150251","1129650","1126047","1113661","1129927","1144361","1155681","1167230","1184825","1217151","1261029",
"Kenya","KEN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","298075","307332","316236","324836","333192","341325","351203","360821","370194","379288","388095","399107","409687","419877","429719","439259","450481","461458","472255","482880","493405","506441","519250","531949","544688","557624","572091","586486","601133","616497","632983","651909","671582","691918","712645","733566","759486","783389","805494","826139","845441","865668","885844","904906","921093","933874","951108","965574","979657","996821","1019133","1049421","1084909","1125355","1170077","1218878","1275510","1335152",
"Kirguistán","KGZ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","153845","155841","156979","158254","160083","162448","166689","171617","176856","181265","184070","188051","190599","192160","193895","195819","199359","203243","206785","209134","209711","210398","209827","208828","208170","208346","208852","209808","211357","215235","220859","228958","237494","243331","246883","249842","256046","259510","261932","265181","269742","276609","284223","291017","294119","291319","285748","276241","265085","255112","246424","245664","245994","247272","249787","254902","264838","278371",
"Camboya","KHM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","144471","149494","153760","157296","160262","162743","167309","171100","174263","176918","179117","184905","190192","194253","196433","196478","196829","194643","190813","186206","181351","188042","194861","201851","209313","217150","224163","232850","242428","251699","260291","273127","285271","297124","309578","323033","333450","344048","354803","365050","374297","391146","406604","421089","435223","449442","466036","482547","499246","516363","534203","551970","570562","590627","613268","639220","671272","706206",
"Kiribati","KIR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1578","1608","1638","1663","1685","1704","1723","1743","1761","1783","1806","1846","1891","1937","1983","2022","2029","2026","2015","1997","1984","2030","2089","2162","2237","2320","2380","2427","2454","2467","2479","2566","2635","2680","2698","2699","2737","2763","2781","2791","2802","2910","3032","3138","3220","3278","3368","3443","3505","3572","3644","3726","3813","3920","4036","4163","4344","4534",
"Saint Kitts y Nevis","KNA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","854433","886296","920951","955638","984600","1006642","1034729","1054351","1071588","1092078","1118424","1159321","1202904","1247170","1290466","1332402","1380258","1429388","1478398","1525408","1570114","1626155","1675932","1723303","1772881","1828508","1899718","1983981","2075419","2163679","2242782","2337973","2421603","2500570","2588932","2694690","2804109","2932239","3070158","3217616","3376515","3556640","3737532","3920526","4099827","4270278","4467865","4661347","4870504","5079738","5304773","5544660","5791491","6050818","6331319","6614326","6885593","7161073",
"Kuwait","KWT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","5376","5656","6080","6613","7229","7888","9075","10264","11439","12622","13879","14852","15629","16218","16806","17717","18844","20091","21197","21944","22375","23066","23379","23375","23355","23647","24545","25989","27446","28187","27898","28642","","","","21911","22161","23796","26412","29389","32304","35234","38248","41493","45093","49136","51040","52948","54937","57176","59765","63242","67276","71653","76249","81239","88946","97010",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6073011","6321729","6571393","6821735","7073646","7327857","7597964","7871671","8148809","8427015","8706316","9027669","9341234","9652481","9969870","10297943","10665907","11039955","11413605","11774796","12118634","12493106","12846255","13192555","13551927","13936734","14386255","14851751","15335421","15838036","16361354","16971915","17593107","18219406","18841916","19457347","20194751","20921310","21649846","22397091","23174607","24031904","24918599","25831773","26763185","27713011","28690872","29686427","30714768","31793625","32937476","34153229","35411135","36741093","38182518","39761595","41425505","43214986",
"República Democrática Popular Lao","LAO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","55335","57930","60386","62753","65124","67542","70568","73574","76525","79371","82103","85518","88802","91860","94597","96935","100732","104104","107230","110340","113648","117069","120610","124222","127796","131258","135456","139420","143172","146762","150207","154996","159568","163809","167616","170982","175539","179766","183664","187219","190466","195315","199653","203597","207265","210710","215076","219157","223039","226787","230489","235611","240779","246193","252164","258920","267350","276334",
"Líbano","LBN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","107404","108936","109701","109972","110149","110454","111512","112478","113516","114684","115990","118486","120974","123299","125309","126883","131082","134809","137846","139898","140883","140510","139495","138417","137979","138601","140628","143510","147512","152868","159705","165386","172260","179651","186669","192793","199387","205204","211358","219301","229980","238893","251800","267215","282990","297620","309861","319596","329623","343689","364157","381872","405507","431616","456104","476481","499719","517859",
"Liberia","LBR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","26612","27387","28033","28565","28999","29346","30390","31354","32236","33036","33768","35126","36418","37658","38888","40127","42021","43911","45833","47802","49841","52430","55022","57450","59528","61145","62774","63557","63579","62946","61772","61743","61411","61192","61555","62679","66137","71224","77266","83456","89316","92416","94230","95360","96573","98329","102351","107161","112283","117102","121273","125077","128003","130480","133056","136048","140239","144654",
"Libia","LBY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","56282","57232","57938","58460","58846","59144","60277","61300","62289","63347","64542","66527","68686","70954","73242","75532","78253","80954","83713","86626","89766","93360","97115","101067","105261","109708","115281","120863","126479","132193","138053","144309","150767","157345","163877","170281","177213","183660","189752","195728","201713","208018","214168","220133","225811","231076","238215","245109","251252","255924","258722","262078","263704","264624","266251","269538","274678","281988",
"Santa Lucía","LCA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3855","3965","4081","4178","4245","4302","4445","4576","4681","4755","4814","4935","5040","5146","5246","5364","5491","5627","5748","5870","5999","6194","6385","6570","6742","6912","7549","8222","8910","9611","10319","10552","10738","10900","11079","11282","11383","11506","11641","11776","11879","11925","11950","11970","11977","11994","12462","12993","13589","14266","15035","15351","15665","15984","16305","16648","17004","17386",
"América Latina y el Caribe","LCN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","8026157","8347319","8668514","8990408","9314225","9641546","9993855","10350006","10710820","11074328","11441159","11855226","12260398","12662059","13067807","13481325","13956215","14433696","14908919","15371017","15816535","16286031","16735482","17179610","17637485","18121081","18686885","19262453","19854430","20468828","21109376","21846722","22597854","23355607","24106286","24844796","25718707","26575558","27427919","28294260","29186571","30166146","31166167","32188661","33231939","34300624","35406822","36534676","37700587","38922592","40217087","41597149","43022252","44525578","46147304","47918162","49790426","51794159",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6806839","6997678","7171996","7333387","7487850","7639311","7914229","8183293","8441463","8682995","8906719","9235476","9545719","9840308","10122533","10395662","10753980","11095614","11422078","11734966","12035455","12400372","12743343","13066421","13372440","13664283","14127402","14585058","15036197","15479867","15917019","16483750","17042656","17595421","18145179","18695571","19344410","19977609","20597571","21201425","21787737","22482706","23153531","23810702","24466827","25130532","25958771","26776199","27583365","28381071","29176320","30113122","31048906","31990713","32942138","33908740","35009357","36108469",
"Países de ingreso bajo","LIC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","4822338","4941732","5053510","5158068","5255718","5347118","5526445","5695875","5855444","6006193","6148682","6354866","6552603","6740785","6917600","7083076","7332976","7574189","7806933","8030573","8244666","8486776","8709313","8918454","9121778","9323337","9630976","9942402","10255065","10565369","10872434","11255112","11636029","12015603","12396105","12779956","13183083","13573436","13955254","14330066","14698617","15165432","15627105","16089343","16559090","17041886","17643663","18246754","18847553","19441957","20031289","20686937","21335214","21979855","22622650","23269970","23976182","24672885",
"Liechtenstein","LIE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","446474","441021","435845","430965","426342","422161","429327","436489","443872","451712","460047","476310","493018","510201","527649","545285","567793","589852","611624","633509","655738","681477","707411","733919","761400","790248","820406","851655","883716","916033","948187","982252","1014510","1045236","1074766","1103386","1120652","1134765","1146758","1157564","1168112","1201685","1234823","1267712","1301125","1336098","1359818","1382767","1407821","1438463","1477503","1557838","1646962","1746088","1848366","1949622","2055901","2159126",
"Países de ingreso mediano bajo","LMC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","32688047","33724965","34738694","35709726","36620927","37469339","38687986","39846485","40969185","42079420","43192545","44702787","46169318","47591794","48975362","50325666","52069497","53777324","55424175","56968886","58397450","60103315","61650889","63106762","64550456","66034125","67949142","69862585","71787310","73730749","75736539","78369315","80997705","83573923","86034330","88396767","91377677","94218516","96991445","99770846","102611249","105900532","109131243","112240321","115120811","117741082","120966475","123953534","126776133","129531603","132314200","135879522","139427190","143115116","147106425","151565482","157078643","162879622",
"Ingreso mediano y bajo","LMY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","83838718","85584599","87365267","89258405","90987295","92668315","96103322","99547197","103019664","106484690","109915362","114205528","118328143","122354331","126356431","130358614","135263949","140150535","144971537","149542391","153743494","158477753","162811147","166839694","170761284","174784505","179624530","184466592","189382867","194526862","200053527","206531348","213409825","220483406","227389312","233987708","241973606","249281504","256244102","263297495","270676276","279150185","287763850","296303829","304214081","311287892","318941664","325941841","332710521","339788332","347474395","356778403","366350911","376685221","388475426","402200920","418702291","436936525",
"Lesotho","LSO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","36394","37059","37702","38318","38884","39408","40237","41003","41725","42432","43151","44269","45353","46384","47359","48260","49368","50405","51383","52329","53241","54662","56091","57535","58978","60368","61973","63498","64964","66358","67674","69290","70680","71975","73351","74853","77162","79331","81251","82788","83876","85389","86696","87723","88344","88528","89000","89010","88889","89077","89812","90831","92137","93612","95125","96556","98642","100630",
"avanzada del dividendo demográfico","LTE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","46025348","46579008","47202812","48001803","48710961","49439380","51494442","53627602","55829512","58037025","60199166","62669749","65030491","67343239","69675183","72045189","74923258","77823929","80721520","83471507","85966410","88635002","91065776","93290577","95431093","97645194","100119213","102603340","105153491","107914789","110988902","114298388","117950317","121845765","125660208","129265071","133549176","137310612","140803649","144376901","148156933","152577377","157177330","161771441","165928922","169470953","172893826","175874374","178772964","182047604","185894098","190640535","195704771","201383127","208148716","216289577","226034627","237139653",
"Lituania","LTU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","220217","229531","238557","247356","256507","266182","276187","286204","296430","306869","318642","331844","344626","356520","367019","375699","381454","386128","389228","389629","387522","384721","379746","374194","370161","369085","372356","378384","386518","394839","402271","413249","423518","432297","439683","445987","455643","464341","472230","479636","486732","497556","508218","518530","526629","531120","533619","536820","539451","540368","534931","531959","533346","536166","539681","542785","540489","537334",
"Luxemburgo","LUX","Población de 65 años de edad y más, total","SP.POP.65UP.TO","33985","34756","35611","36413","37281","38192","39232","40091","40900","41775","42616","43678","44768","45730","46705","47485","48420","49064","49517","49722","49673","49865","49664","49270","48920","48733","48875","49197","49645","50296","51158","52299","53488","54681","55804","56842","57980","58918","59754","60596","61404","62593","63640","64740","65909","67079","67741","68300","69025","69901","70938","72341","74024","75782","77684","79712","82346","85792",
"Letonia","LVA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","224280","228676","232397","236289","241070","246644","253035","260371","268698","276588","283607","291304","297922","303739","309502","315098","320073","325409","329857","331024","328342","325628","319750","312514","306379","302840","303016","305773","310091","313824","316251","324098","329833","333687","337637","340976","345451","348355","350251","352553","354859","360145","365614","371184","375076","377405","381639","385372","387174","385543","381296","379723","379590","379662","380193","381339","382609","383382",
"Región Administrativa Especial de Macao, China","MAC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","8333","8400","8578","8838","9139","9469","9869","10323","10784","11181","11469","12088","12617","13084","13541","14028","14695","15384","16129","16989","18045","18506","19024","19595","20199","20812","21065","21399","21770","22121","22437","23513","24568","25598","26623","27648","28444","29221","30003","30801","31603","31996","32465","33022","33624","34269","34715","34994","35234","35691","36599","38622","41196","44279","47800","51727","56169","61002",
"Isla de San Martín (parte francesa)","MAF","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","367608","386147","403199","419433","436008","453425","473904","494826","515468","534590","551586","568106","582844","595822","606923","616188","624962","632417","639641","647861","657963","673154","689819","708883","731771","759512","794615","833904","877267","924454","975333","1033558","1093059","1152948","1212198","1270183","1323723","1374978","1424212","1471476","1517178","1566203","1613185","1659320","1706163","1754984","1800591","1849015","1898630","1946002","1989962","2028356","2062967","2100992","2153193","2226075","2312721","2419263",
"Mónaco","MCO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","157206","158607","159702","160865","162524","165072","170357","176304","182425","188077","192832","199055","203823","208341","213958","221074","230226","240540","250624","258331","263017","266526","267117","266353","266610","269122","275204","282714","290924","298963","306496","313990","320895","326504","330097","331154","336662","339027","340919","342016","342941","347607","352174","355790","357601","356881","360212","361993","362558","362334","361443","361131","358372","354078","351321","353218","366766","385628",
"Madagascar","MDG","Población de 65 años de edad y más, total","SP.POP.65UP.TO","166346","171864","176751","181330","186055","191149","198385","205554","212863","220549","228689","239242","250027","260279","268938","275462","281960","286631","289861","292086","293577","298075","301988","305685","309636","314162","321210","328484","335924","343406","350879","361556","372095","382696","393586","404887","418062","431087","443787","455977","467618","482054","496163","509726","522370","534032","548309","561618","574330","586801","599390","614362","629108","645012","663877","686807","716443","749099",
"Maldivas","MDV","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2328","2379","2429","2470","2507","2519","2576","2615","2651","2699","2760","2844","2948","3059","3169","3281","3443","3604","3771","3933","4103","4295","4478","4662","4848","5053","5278","5523","5777","6022","6261","6531","6791","7057","7349","7694","8143","8619","9139","9704","10319","10960","11629","12319","12998","13647","14268","14854","15401","15886","16309","16537","16698","16832","16974","17166","17549","17976",
"Oriente Medio y Norte de África","MEA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3900338","4022760","4142141","4257062","4370957","4483550","4625611","4768249","4905499","5041720","5178163","5346366","5511473","5676172","5831728","5978525","6149179","6311267","6469274","6629702","6793930","6994443","7198379","7410298","7635647","7884653","8178087","8489608","8816745","9154803","9549430","9956841","10329342","10734700","11149876","11599930","12029989","12457435","12881293","13304817","13727989","14172007","14612546","15051913","15487216","15917329","16279314","16631333","16986918","17366988","17777047","18212707","18663645","19152205","19715784","20381065","21200122","22128418",
"México","MEX","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1284072","1343277","1402706","1463090","1525937","1591873","1661360","1732790","1804931","1875107","1941829","2011378","2075455","2136875","2200624","2269548","2343275","2425867","2511553","2591508","2662008","2741517","2809169","2873427","2946260","3033956","3137721","3252380","3376741","3507721","3643998","3781165","3923435","4069223","4216656","4364588","4522929","4680322","4835098","4984978","5129595","5265431","5394438","5525297","5669448","5834577","6022340","6232187","6457978","6689357","6921293","7145319","7365340","7595677","7856472","8159970","8489518","8857168",
"Islas Marshall","MHL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","79016380","80642867","82311757","84100337","85731577","87321197","90576877","93851322","97164220","100478497","103766680","107850662","111775540","115613546","119438831","123275538","127930973","132576346","137164604","141511818","145498828","149990977","154101834","157921240","161639506","165461168","169993554","174524190","179127802","183961493","189181093","195276236","201773796","208467803","214993207","221207752","228790523","235708068","242288848","248967429","255977659","263984753","272136745","280214486","287654991","294246006","301298001","307695087","313862968","320346375","327443106","336091466","345015697","354705366","365852776","378930950","394726109","412263640",
"Ex República Yugoslava de Macedonia","MKD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","69913","70085","70072","70022","70115","70431","72228","74242","76456","78832","81350","84757","88239","91870","95820","100177","105052","110289","115343","119380","121916","122877","122329","121188","120675","121508","124445","128525","133428","138627","143818","149394","154830","160323","166145","172450","177986","183847","189867","195749","201268","207399","212960","217989","222558","226713","229896","232713","235290","237729","240138","243679","246951","250432","254806","260441","267789","276225",
"Malí","MLI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","119542","122420","124430","125782","126824","127716","133439","139000","144262","149053","153322","161321","169009","176276","183029","189214","198398","207060","215215","222922","230206","241214","252086","262395","271577","279277","289384","298455","306851","315007","323144","329162","335183","340989","346247","350680","354200","356947","359044","360515","361422","364642","366937","368882","371266","374456","382839","391948","400873","408352","413816","421259","426742","431285","436308","442629","454428","467029",
"Malta","MLT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","23751","23954","24092","24216","24418","24673","25190","25877","26662","27450","28347","28940","29292","29476","29562","29808","30045","30214","30549","30844","31133","31445","32114","32460","32328","32781","33793","34598","35519","36481","37384","39107","40155","41176","42202","43181","44058","44986","45877","46763","47701","48914","50250","51662","53160","54684","56081","57477","59297","61672","64471","66605","69534","73193","77374","81742","86238","90387",
"Myanmar","MMR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","720914","746909","769845","790899","811840","833436","866315","899507","932412","964039","993996","1029595","1063987","1096909","1128058","1157502","1194400","1228754","1261881","1295560","1330751","1376969","1423147","1468359","1511434","1551961","1599861","1645267","1688642","1730558","1771457","1827666","1879605","1927892","1973310","2016200","2068564","2116977","2160135","2195608","2222121","2258534","2286627","2307395","2322233","2332682","2357851","2381553","2405225","2430176","2458420","2508002","2558061","2615642","2690329","2787079","2914862","3059005",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3598724","3708887","3813373","3913669","4011640","4107992","4234041","4357096","4477184","4594110","4708191","4853893","4996427","5133416","5261204","5378942","5524265","5658943","5788348","5918609","6053537","6231979","6416189","6610205","6819695","7049574","7313740","7591790","7881730","8180587","8529347","8879502","9235306","9598693","9971779","10356848","10749229","11138086","11522690","11903031","12279254","12687565","13092044","13493560","13887740","14272644","14590038","14892718","15193568","15508296","15850590","16224314","16607857","17021286","17498619","18064318","18756491","19546718",
"Montenegro","MNE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","29638","30201","30707","31118","31400","31539","32404","33226","34146","35322","36885","37959","39196","40507","41761","42848","43895","44827","45611","46183","46545","46786","46806","46695","46619","46675","47087","47568","48156","48943","49990","51550","53367","55408","57609","59927","61933","63928","65914","67921","69977","72442","74906","77237","79018","80246","80606","80517","80257","80151","80321","80992","81849","82996","84521","86441","88978","91890",
"Mongolia","MNG","Población de 65 años de edad y más, total","SP.POP.65UP.TO","46127","48193","50059","51716","53201","54520","55858","57104","58347","59702","61220","63698","66199","68554","70537","72034","73218","73977","74528","75135","75944","77531","79152","80729","82149","83339","85153","86726","88074","89206","90139","90466","90348","89772","88735","87324","88318","88861","89027","88889","88485","89982","91291","92429","93372","94107","96335","98455","100406","102073","103421","105824","108012","110182","112655","115646","119475","123977",
"Mariana","MNP","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","202620","209024","214966","220447","225469","230046","237479","244496","251110","257285","263009","271597","279662","287384","294983","302580","312602","322624","332332","341346","349419","360733","370710","378903","384825","388242","395525","399948","403035","406650","411913","421132","433188","446726","460127","472452","490232","506439","521572","536270","551009","569907","588656","607272","625802","644294","666864","689570","712205","734437","756195","780476","804053","827564","851872","877494","906819","937032",
"Mauritania","MRT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","16652","17682","18738","19809","20902","22009","23277","24543","25815","27101","28412","29864","31317","32771","34243","35725","37360","38985","40612","42244","43884","45749","47600","49448","51293","53148","55191","57197","59177","61147","63121","65284","67412","69544","71708","73929","76244","78580","80931","83285","85632","88208","90717","93191","95655","98139","100900","103626","106376","109193","112133","115383","118698","122143","125777","129661","134111","138716",
"Mauricio","MUS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","16326","16929","17423","17849","18248","18645","19159","19713","20282","20822","21301","22078","22771","23419","24085","24746","26455","28329","30326","32637","35095","36599","37940","39157","40496","41864","43475","45186","46886","48491","49863","51745","53498","55054","56787","58383","61151","64263","67263","70267","72888","74790","76459","78028","79475","80923","83178","85609","88306","91473","95372","100349","106035","112171","118720","125680","131916","138417",
"Malawi","MWI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","98384","100009","101460","102794","104058","105308","108142","110988","113571","115532","116731","118780","120273","121563","123072","125074","128837","132887","137259","142019","147223","153710","160387","167436","175081","183491","196194","210658","225820","240258","252936","264778","274060","281905","289936","299394","303127","308165","313954","319780","325192","333627","341853","350145","358765","367884","381267","394870","408911","423785","439626","456884","475705","494917","512678","528034","542814","554787",
"Malasia","MYS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","279857","284786","290411","296136","301089","304873","314857","324216","333685","344419","357074","373083","389602","405788","420674","433853","446698","458640","470292","482348","495237","511781","528222","544543","560748","577060","594770","612035","628939","646065","664116","686517","709808","733374","756418","778896","803412","826281","849422","875621","906498","953186","1000484","1044492","1085718","1129772","1188262","1244643","1295158","1341005","1387690","1459590","1538906","1623986","1711956","1801175","1895030","1989989",
"América del Norte","NAC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","17862771","18302941","18710251","19105523","19511087","19913198","20397587","20888252","21376546","21860777","22373912","22986226","23532878","24058548","24594724","25161514","25791556","26449885","27148317","27879154","28584288","29210685","29796083","30359914","30928811","31528217","32152815","32771253","33384948","34002738","34639759","35260172","35847860","36371060","36817385","37200894","37531264","37839450","38107069","38364524","38631203","38988484","39311945","39643766","40064626","40570396","41217170","41947335","42798432","43788048","44951029","46248409","47732581","49336904","51040606","52787462","54622729","56438803",
"Namibia","NAM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","22288","22761","23221","23663","24097","24524","25245","25949","26626","27257","27822","28664","29429","30121","30746","31303","32197","33016","33760","34444","35091","36004","36893","37829","38868","40054","41392","42867","44448","46073","47706","49501","51196","52801","54323","55791","57429","59000","60441","61673","62660","64065","65110","65892","66564","67207","68546","69851","71159","72489","73834","75753","77758","79860","82074","84405","87123","90011",
"Nueva Caledonia","NCL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2883","2958","3024","3088","3149","3203","3314","3410","3508","3679","3995","4401","4747","5007","5235","5400","5549","5701","5827","5908","6005","6245","6476","6689","6900","7114","7349","7606","7881","8158","8458","8759","9047","9341","9667","9976","10431","10922","11435","11965","12508","13125","13753","14380","15037","15766","17099","18555","20092","21645","23265","23941","24592","25232","25868","26536","27219","27918",
"Níger","NER","Población de 65 años de edad y más, total","SP.POP.65UP.TO","38311","41622","44907","48166","51404","54637","58162","61601","64987","68389","71849","75952","80041","84086","88061","91963","96749","101465","106135","110756","115297","120960","126666","132456","138435","144705","151784","159276","167198","175514","184239","192633","201372","210440","219795","229409","238282","247404","256777","266358","276149","286012","296107","306655","317983","330301","344025","358503","373654","389373","405631","424494","444059","464259","484879","505848","527042","548358",
"Nigeria","NGA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1274095","1316614","1355957","1390426","1417829","1437487","1477820","1511287","1539193","1563074","1583979","1629918","1671566","1709909","1746125","1781161","1837711","1892945","1946222","1996621","2043826","2119752","2190764","2257710","2322032","2385154","2464414","2540037","2611908","2679497","2742870","2827266","2904562","2975637","3041283","3102378","3184909","3258933","3325872","3387191","3444221","3532583","3611544","3682494","3747424","3808062","3928498","4042694","4149971","4249327","4341039","4484195","4617194","4740284","4853381","4957477","5109383","5250721",
"Nicaragua","NIC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","45092","46519","47858","49137","50398","51673","53580","55442","57307","59196","61121","63569","66063","68606","71202","73868","76965","80170","83443","86748","90054","93767","97430","101133","105008","109129","113525","118115","122876","127772","132783","138513","144290","150081","155855","161584","167980","174251","180462","186658","192890","200162","207387","214677","222179","229990","238333","247121","255949","264209","271655","278152","283973","290175","298300","309291","322720","338546",
"Países Bajos","NLD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1023435","1049346","1078021","1107307","1137014","1167494","1197757","1226023","1253235","1282602","1314238","1345917","1375251","1402227","1428741","1457021","1491444","1522258","1552246","1581407","1609883","1640313","1662874","1682519","1704516","1731827","1763031","1799061","1836536","1870932","1903049","1935238","1962697","1986442","2008273","2029539","2053651","2079316","2107268","2135313","2163016","2198013","2228766","2255466","2280831","2306595","2342198","2381161","2429550","2490932","2564997","2652435","2747161","2844800","2942144","3035666","3128191","3217307",
"Noruega","NOR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","395262","404659","414881","425412","435813","445913","457118","467751","477953","488089","498122","507836","518073","528206","538121","547938","559459","570598","581389","591764","601779","613248","623650","633141","642269","651705","661491","671836","681833","689174","693733","697689","700198","700959","700114","697882","696165","693654","690779","688121","685161","683699","682308","681688","682214","684943","688332","693818","702083","713149","727879","748473","773244","799437","824337","846166","868533","888548",
"Nepal","NPL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","254845","264909","273448","280912","288066","295266","307118","318906","330395","341217","351212","366035","380277","393732","406228","417698","433932","449166","463386","476621","488919","506129","522475","538047","552953","567290","587207","606225","624637","642893","661329","685281","709570","733471","755874","776098","803016","827553","850383","872616","895069","931687","970627","1012441","1057121","1104613","1147686","1190700","1233835","1277715","1323980","1362745","1403971","1450553","1505192","1569263","1634746","1702468",
"Nauru","NRU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","204820","205684","208202","210035","212339","213844","219582","225231","228901","232878","238345","243323","248866","254898","261588","268591","277344","285195","292414","297826","303906","309529","316078","323437","329575","335572","340536","348770","355183","362183","370371","392097","399533","407370","415831","424555","433804","441364","446877","450997","455843","459626","469036","480250","489940","498677","511375","522915","534911","549714","567886","582603","599256","619419","644979","673140","703905","734508",
"Miembros OCDE","OED","Población de 65 años de edad y más, total","SP.POP.65UP.TO","66542685","68293432","69980510","71687346","73425064","75184936","77227177","79239582","81195792","83275759","85262224","87601846","89849975","91962034","94142686","96295857","98700115","101173496","103570628","105652512","107250423","108597163","109346463","109843534","110567890","111828913","113833994","116246616","118945690","121725560","124453005","127339574","130112351","132722030","135210315","137656742","140290932","142844014","145328282","147821110","150342858","153147539","155980470","158851859","161740934","164653376","167816170","170988652","174351854","177990892","182120618","186255179","191221079","196652848","202271903","207863818","213372940","218687399",
